data,trip_creation_time,route_schedule_uuid,route_type,trip_uuid,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor
training,2018-09-23 01:12:30.520447,thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,FTL,trip-153766515052019593,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2018-09-23 01:12:30.520447,2018-09-23 17:44:33.919190,992.0,True,44,2018-09-23 15:53:20,44.25336049436453,109.0,37.0,52.643,2.945945945945946,63.0,18.0,26.3661,3.5
training,2018-09-23 01:12:30.520447,thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,FTL,trip-153766515052019593,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2018-09-23 01:12:30.520447,2018-09-23 17:44:33.919190,992.0,True,66,2018-09-23 14:49:29,66.05828752993928,173.0,54.0,76.0022,3.203703703703704,63.0,16.0,23.3593,3.9375
training,2018-09-23 01:12:30.520447,thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,FTL,trip-153766515052019593,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2018-09-23 01:12:30.520447,2018-09-23 17:44:33.919190,992.0,True,88,2018-09-23 14:01:21,88.96316458956716,221.0,74.0,105.2265,2.9864864864864864,48.0,20.0,29.2242,2.4
training,2018-09-23 01:12:30.520447,thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,FTL,trip-153766515052019593,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2018-09-23 01:12:30.520447,2018-09-23 17:44:33.919190,992.0,True,110,2018-09-23 13:29:23,110.15890716076224,253.0,92.0,130.8288,2.75,31.0,18.0,25.6023,1.7222222222222223
training,2018-09-23 01:12:30.520447,thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,FTL,trip-153766515052019593,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2018-09-23 01:12:30.520447,2018-09-23 17:44:33.919190,992.0,True,132,2018-09-23 12:45:27,135.57650746913106,297.0,111.0,157.741,2.675675675675676,43.0,19.0,26.9122,2.263157894736842
training,2018-09-23 01:12:30.520447,thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,FTL,trip-153766515052019593,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2018-09-23 01:12:30.520447,2018-09-23 17:44:33.919190,992.0,True,154,2018-09-23 12:14:06,154.13120208242202,329.0,127.0,180.1935,2.590551181102362,31.0,15.0,22.4525,2.066666666666667
training,2018-09-23 01:12:30.520447,thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,FTL,trip-153766515052019593,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2018-09-23 01:12:30.520447,2018-09-23 17:44:33.919190,992.0,True,176,2018-09-23 11:35:23,178.15686506749668,367.0,145.0,205.7119,2.5310344827586206,38.0,18.0,25.5184,2.111111111111111
training,2018-09-23 01:12:30.520447,thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,FTL,trip-153766515052019593,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2018-09-23 01:12:30.520447,2018-09-23 17:44:33.919190,992.0,True,198,2018-09-23 11:03:19,199.9799081218108,400.0,164.0,231.7625,2.4390243902439024,32.0,18.0,26.0506,1.7777777777777777
training,2018-09-23 01:12:30.520447,thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,FTL,trip-153766515052019593,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2018-09-23 01:12:30.520447,2018-09-23 17:44:33.919190,992.0,True,220,2018-09-23 10:09:25,220.41454773049009,453.0,180.0,255.1135,2.5166666666666666,53.0,16.0,23.351,3.3125
training,2018-09-23 01:12:30.520447,thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,FTL,trip-153766515052019593,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2018-09-23 01:12:30.520447,2018-09-23 17:44:33.919190,992.0,True,242,2018-09-23 09:33:24,242.2958375930311,489.0,200.0,281.62170000000003,2.445,36.0,19.0,26.5082,1.894736842105263
training,2018-09-23 01:12:30.520447,thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,FTL,trip-153766515052019593,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2018-09-23 01:12:30.520447,2018-09-23 17:44:33.919190,992.0,True,264,2018-09-23 09:05:23,265.69404010611186,517.0,217.0,306.3648,2.3824884792626726,28.0,17.0,24.7431,1.6470588235294117
training,2018-09-23 01:12:30.520447,thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,FTL,trip-153766515052019593,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2018-09-23 01:12:30.520447,2018-09-23 17:44:33.919190,992.0,True,286,2018-09-23 08:35:23,287.5115312067192,547.0,234.0,330.4372,2.3376068376068377,30.0,16.0,24.0723,1.875
training,2018-09-23 01:12:30.520447,thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,FTL,trip-153766515052019593,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2018-09-23 01:12:30.520447,2018-09-23 17:44:33.919190,992.0,True,308,2018-09-23 08:11:28,310.5655437267391,571.0,251.0,354.06609999999995,2.2749003984063747,23.0,16.0,23.6289,1.4375
training,2018-09-23 01:12:30.520447,thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,FTL,trip-153766515052019593,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2018-09-23 01:12:30.520447,2018-09-23 17:44:33.919190,992.0,True,330,2018-09-23 07:45:29,330.2600358154961,597.0,266.0,375.1922,2.244360902255639,25.0,14.0,21.1261,1.7857142857142858
training,2018-09-23 01:12:30.520447,thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,FTL,trip-153766515052019593,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2018-09-23 01:12:30.520447,2018-09-23 17:44:33.919190,992.0,True,352,2018-09-23 07:03:25,352.9045639058207,639.0,286.0,405.2984,2.234265734265734,42.0,20.0,30.1062,2.1
training,2018-09-23 01:12:30.520447,thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,FTL,trip-153766515052019593,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2018-09-23 01:12:30.520447,2018-09-23 17:44:33.919190,992.0,False,365,2018-09-23 05:55:23,365.8170622008612,707.0,301.0,423.5075,2.3488372093023258,68.0,15.0,18.2091,4.533333333333333
training,2018-09-23 01:12:30.520447,thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,FTL,trip-153766515052019593,IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-09-23 17:44:33.919190,2018-09-23 22:46:22.215743,301.0,True,22,2018-09-23 22:05:16,23.339731734508305,38.0,23.0,26.8678,1.6521739130434785,38.0,23.0,26.8678,1.6521739130434785
training,2018-09-23 01:12:30.520447,thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,FTL,trip-153766515052019593,IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-09-23 17:44:33.919190,2018-09-23 22:46:22.215743,301.0,True,44,2018-09-23 21:33:18,44.54223656637732,69.0,41.0,51.9154,1.6829268292682926,31.0,17.0,25.0476,1.8235294117647056
training,2018-09-23 01:12:30.520447,thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,FTL,trip-153766515052019593,IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-09-23 17:44:33.919190,2018-09-23 22:46:22.215743,301.0,True,66,2018-09-23 20:59:18,67.6803217138147,103.0,58.0,76.799,1.7758620689655171,34.0,17.0,24.8836,2.0
training,2018-09-23 01:12:30.520447,thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,FTL,trip-153766515052019593,IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-09-23 17:44:33.919190,2018-09-23 22:46:22.215743,301.0,True,88,2018-09-23 20:35:19,89.48768029114625,127.0,74.0,99.6914,1.7162162162162162,23.0,16.0,22.8924,1.4375
training,2018-09-23 01:12:30.520447,thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,FTL,trip-153766515052019593,IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-09-23 17:44:33.919190,2018-09-23 22:46:22.215743,301.0,True,110,2018-09-23 20:07:21,110.03722208327582,155.0,91.0,123.2184,1.7032967032967032,27.0,16.0,23.527,1.6875
training,2018-09-23 01:12:30.520447,thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,FTL,trip-153766515052019593,IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-09-23 17:44:33.919190,2018-09-23 22:46:22.215743,301.0,True,132,2018-09-23 19:25:24,132.99725453395757,197.0,110.0,149.9683,1.790909090909091,41.0,18.0,26.7499,2.2777777777777777
training,2018-09-23 01:12:30.520447,thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,FTL,trip-153766515052019593,IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-09-23 17:44:33.919190,2018-09-23 22:46:22.215743,301.0,True,154,2018-09-23 18:55:18,156.2686663926808,227.0,128.0,175.8617,1.7734375,30.0,18.0,25.8934,1.6666666666666667
training,2018-09-23 01:12:30.520447,thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,FTL,trip-153766515052019593,IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-09-23 17:44:33.919190,2018-09-23 22:46:22.215743,301.0,False,161,2018-09-23 18:44:18.046326,161.58555444964705,238.0,132.0,181.5109,1.803030303030303,10.0,3.0,5.649100000000001,3.333333333333333
training,2018-09-23 01:12:30.520447,thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,FTL,trip-153766515052019593,IND530012AAC,Vizag_Gajuwaka_L (Andhra Pradesh),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2018-09-24 01:37:07.379789,2018-09-24 06:00:15.229140,263.0,True,22,2018-09-24 04:59:20,23.369616086453394,60.0,28.0,37.7581,2.142857142857143,60.0,28.0,37.7581,2.142857142857143
training,2018-09-23 01:12:30.520447,thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,FTL,trip-153766515052019593,IND530012AAC,Vizag_Gajuwaka_L (Andhra Pradesh),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2018-09-24 01:37:07.379789,2018-09-24 06:00:15.229140,263.0,True,44,2018-09-24 04:31:26,45.72234192721298,88.0,36.0,50.6346,2.4444444444444446,27.0,25.0,36.5074,1.08
training,2018-09-23 01:12:30.520447,thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,FTL,trip-153766515052019593,IND530012AAC,Vizag_Gajuwaka_L (Andhra Pradesh),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2018-09-24 01:37:07.379789,2018-09-24 06:00:15.229140,263.0,True,66,2018-09-24 04:03:20,68.72805120176821,116.0,55.0,77.4816,2.109090909090909,28.0,18.0,26.847,1.5555555555555556
training,2018-09-23 01:12:30.520447,thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,FTL,trip-153766515052019593,IND530012AAC,Vizag_Gajuwaka_L (Andhra Pradesh),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2018-09-24 01:37:07.379789,2018-09-24 06:00:15.229140,263.0,True,88,2018-09-24 03:37:17,88.67813287429868,142.0,70.0,98.9096,2.0285714285714285,26.0,15.0,21.428,1.7333333333333334
training,2018-09-23 01:12:30.520447,thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,FTL,trip-153766515052019593,IND530012AAC,Vizag_Gajuwaka_L (Andhra Pradesh),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2018-09-24 01:37:07.379789,2018-09-24 06:00:15.229140,263.0,True,110,2018-09-24 03:01:19,111.31539835369286,178.0,90.0,127.827,1.9777777777777776,35.0,20.0,28.9174,1.75
training,2018-09-23 01:12:30.520447,thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,FTL,trip-153766515052019593,IND530012AAC,Vizag_Gajuwaka_L (Andhra Pradesh),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2018-09-24 01:37:07.379789,2018-09-24 06:00:15.229140,263.0,True,132,2018-09-24 02:37:20,133.13062624723366,202.0,105.0,148.06220000000002,1.923809523809524,23.0,24.0,33.9077,0.9583333333333334
training,2018-09-23 01:12:30.520447,thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,FTL,trip-153766515052019593,IND530012AAC,Vizag_Gajuwaka_L (Andhra Pradesh),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2018-09-24 01:37:07.379789,2018-09-24 06:00:15.229140,263.0,True,154,2018-09-24 02:05:30,155.10277486801704,234.0,122.0,173.1261,1.9180327868852456,31.0,17.0,25.0639,1.8235294117647056
training,2018-09-23 01:12:30.520447,thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,FTL,trip-153766515052019593,IND530012AAC,Vizag_Gajuwaka_L (Andhra Pradesh),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2018-09-24 01:37:07.379789,2018-09-24 06:00:15.229140,263.0,False,160,2018-09-24 01:37:07.379789,160.74296144788224,263.0,130.0,180.6327,2.023076923076923,28.0,7.0,7.506600000000001,4.0
test,2018-09-27 20:50:55.272994,thanos::sroute:0c56ba23-4c66-4ae8-b501-5a29594d4dc0,FTL,trip-153808145527275650,IND741201AAC,Ranaghat_ArickDPP_D (West Bengal),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),2018-09-28 05:39:09.302761,2018-09-28 21:05:41.011333,926.0,False,57,2018-09-28 05:59:56,57.66766298433848,901.0,57.0,80.2476,15.807017543859647,901.0,57.0,80.2476,15.807017543859647
training,2018-09-26 16:08:57.875342,thanos::sroute:5f8fb6cf-814a-426f-b2c9-8665b605d343,Carting,trip-153797813787506522,IND811399AAA,Noida_Sector02_C (Uttar Pradesh),IND110044AAB,Del_Okhla_PC (Delhi),2018-09-26 16:08:57.875342,2018-09-26 20:44:27.339085,275.0,True,9,2018-09-26 19:17:18,9.27998332506463,18.0,13.0,11.9398,1.3846153846153846,18.0,13.0,11.9398,1.3846153846153846
training,2018-09-26 16:08:57.875342,thanos::sroute:5f8fb6cf-814a-426f-b2c9-8665b605d343,Carting,trip-153797813787506522,IND811399AAA,Noida_Sector02_C (Uttar Pradesh),IND110044AAB,Del_Okhla_PC (Delhi),2018-09-26 16:08:57.875342,2018-09-26 20:44:27.339085,275.0,False,10,2018-09-26 19:13:18,10.469330347979351,22.0,17.0,14.3922,1.2941176470588236,4.0,3.0,2.452,1.3333333333333333
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,22,2018-09-29 19:22:01,22.32990853734924,39.0,25.0,25.1789,1.56,39.0,25.0,25.1789,1.56
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,44,2018-09-29 17:40:01,44.43315443508724,141.0,47.0,49.0031,3.0,102.0,22.0,23.8243,4.636363636363637
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,66,2018-09-29 17:12:00,66.05362516451362,169.0,75.0,88.6732,2.2533333333333334,28.0,28.0,32.965300000000006,1.0
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,88,2018-09-29 16:45:59,88.17763076111025,196.0,84.0,98.5264,2.333333333333333,26.0,20.0,26.9645,1.3
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,110,2018-09-29 16:12:04,110.5387742148028,229.0,100.0,121.272,2.29,33.0,16.0,22.7456,2.0625
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,132,2018-09-29 15:22:02,132.08223177751577,279.0,117.0,145.0289,2.3846153846153846,50.0,16.0,23.757,3.125
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,154,2018-09-29 14:56:02,155.45762347868686,305.0,134.0,170.2234,2.276119402985074,26.0,17.0,25.1945,1.5294117647058822
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,176,2018-09-29 14:28:01,176.15160066902055,333.0,150.0,192.9736,2.22,28.0,16.0,22.7502,1.75
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,198,2018-09-29 13:47:59,198.32286743282856,374.0,174.0,219.4008,2.1494252873563218,40.0,23.0,26.4272,1.7391304347826086
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,220,2018-09-29 12:10:04,220.0503428600557,471.0,194.0,243.2027,2.427835051546392,97.0,20.0,23.5839,4.85
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,242,2018-09-29 11:32:01,242.827034503995,509.0,209.0,273.4885,2.435406698564593,38.0,19.0,27.2565,2.0
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,264,2018-09-29 11:04:07,265.2690711962853,537.0,227.0,299.7676,2.365638766519824,27.0,18.0,26.2791,1.5
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,286,2018-09-29 10:40:09,286.70895854610364,561.0,244.0,322.9825,2.2991803278688523,23.0,16.0,23.2149,1.4375
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,308,2018-09-29 09:46:05,308.0819517494464,615.0,262.0,348.2676,2.3473282442748094,54.0,17.0,25.2851,3.176470588235294
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,330,2018-09-29 09:12:05,334.92038014774374,649.0,291.0,388.2305,2.2302405498281788,34.0,29.0,39.962900000000005,1.1724137931034482
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,352,2018-09-29 08:50:09,352.0918522776763,671.0,297.0,398.4926,2.259259259259259,21.0,17.0,23.7446,1.2352941176470589
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,374,2018-09-29 08:26:07,374.8436038239863,695.0,314.0,422.3351,2.213375796178344,24.0,16.0,23.8425,1.5
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,396,2018-09-29 08:00:04,396.0186053930876,721.0,330.0,445.6189,2.184848484848485,26.0,16.0,23.2838,1.625
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,418,2018-09-29 07:48:12,418.1670483810693,733.0,347.0,468.7661,2.112391930835735,11.0,16.0,23.1472,0.6875
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,440,2018-09-29 06:58:07,440.0132982671359,783.0,366.0,496.0961,2.139344262295082,50.0,19.0,27.33,2.631578947368421
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,462,2018-09-29 06:28:06,462.8853415374589,813.0,384.0,521.4595,2.1171875,30.0,17.0,25.3633,1.7647058823529411
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,484,2018-09-29 05:56:05,484.3566575478868,845.0,401.0,545.8386999999999,2.107231920199501,32.0,17.0,24.3793,1.8823529411764703
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,506,2018-09-29 05:02:04,506.6132803229204,899.0,431.0,588.3079,2.08584686774942,54.0,29.0,42.4691,1.862068965517241
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,528,2018-09-29 04:34:03,528.8492015786893,927.0,449.0,613.1225999999999,2.0645879732739423,28.0,17.0,24.8147,1.6470588235294117
